status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1021581417961885_1169916729795019,發現一批新鮮的姑婆芋，單兵該如何處置？,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1169916729795019,2017-01-21 23:28:31,17510,768,56,15107,42,98,2251,6,6
1021581417961885_1169722373147788,"【0121】卡提諾狂新聞 #049 

※ 不管怎樣，先分享好嗎？　
※ 撞到頭就禮拜六更新了
※ 表情大帝再度87登場！
※ 本週抽獎一樣是留言加分享，請見一樓
※ 我好想當靠爸族啊
※ 國民黨的復仇
※ 用你的腦袋！

[活動]9x4x8x7 金北七爭霸賽 年度Top 10你來選
https://goo.gl/FDI3fs
按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂",【0121】卡提諾狂新聞 #049,video,https://www.facebook.com/1021581417961885/posts/1169722373147788,2017-01-21 18:59:18,68108,4342,8644,58467,835,316,8419,27,44
1021581417961885_1169649026488456,19:00 發布更新。,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1169649026488456,2017-01-21 17:04:45,17258,590,97,15476,66,403,1288,4,21
1021581417961885_1169013859885306,你再滑啊~,你再滑啊~,video,https://www.facebook.com/1021581417961885/posts/1169013859885306,2017-01-21 00:25:47,18889,633,892,14304,62,325,4169,26,3
1021581417961885_1168806403239385,"不讓歐多拜專美於前 行人也來鑽鑽鑽
#他只是個孩子啊 #麥修害 #狂阿編",我的小孩很乖一定是馬路帶壞她的｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1168806403239385,2017-01-20 18:40:08,14,0,0,13,0,0,1,0,0
1021581417961885_1168800349906657,"鑽得過快7秒 鑽不過慢7天
#肯定有比生命更重要的東西在等他
#狂阿編",真有勇氣 這樣都敢鑽｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1168800349906657,2017-01-20 18:27:54,17,1,0,17,0,0,0,0,0
1021581417961885_1168724649914227,"恭喜苗栗的朱先生以及台南的林先生不辭辛勞的北上來領獎
(縣市我都告訴你們了，你們應該知道該怎麼做了)

這次狂抽猛送的贈品也都全數寄送完畢
感謝各位狂粉的熱情參與

相信下一次的狂抽猛送也會很快地跟大家來見面的(但要等小編頭醫好)

希望下次抽獎前，如果有叫什麼同理心、想完美、愛無限之類的粉絲們，能換個名字，不然你還是會被跳過的~~

最後宣傳一下金北七爭霸賽活動!!!
9x4x8x7 金北七爭霸賽 抽狂新聞原創文具組！→https://goo.gl/3kA5m1",Photos from 卡提諾狂新聞's post,photo,https://www.facebook.com/1021581417961885/posts/1168724649914227,2017-01-20 16:21:03,6584,87,7,6033,16,112,391,16,16
1021581417961885_1168713439915348,"小編尾牙喝到摔破頭送醫縫8針
　
本週請勿催稿。

【飲酒請勿過量，以免傷及腦容量】",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1168713439915348,2017-01-20 16:00:10,36462,1660,175,27961,63,2803,5112,376,147
1021581417961885_1167910696662289,"難道是傳說中的練武奇材?! #狂阿編

狂新聞原創文具組>> https://goo.gl/3kA5m1
提名投稿狂新聞>> https://goo.gl/lrVe2h",馬路如虎口，中國功夫就是屌～｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1167910696662289,2017-01-19 16:58:30,3,0,0,3,0,0,0,0,0
1021581417961885_1167858350000857,"想要嗎？我把文具組都放在那裡惹 https://goo.gl/3kA5m1
#狂阿編",【狂開箱】狂新聞原創文具組｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1167858350000857,2017-01-19 15:05:31,6,0,0,6,0,0,0,0,0
1021581417961885_1167821840004508,到底是哪間學校的考卷呢？,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1167821840004508,2017-01-19 14:05:57,13741,310,365,11622,37,127,1945,7,3
1021581417961885_1167813710005321,"關於拖延的演講，小編的腦袋肯定很多猴子！

　
來源：李彥甫 Youtube頻道
拖延大師的腦子在想什麼(Ted演講 中文字幕)
完整版連結：https://youtu.be/k8YEUiz7uQg",關於拖延的演講，小編的腦袋肯定很多猴子！,video,https://www.facebook.com/1021581417961885/posts/1167813710005321,2017-01-19 13:54:11,6467,226,670,5517,36,28,750,13,123
1021581417961885_1166867470099945,"這肯定是分子料理餐盒
鮑魚、龍蝦、佛跳牆都濃縮在裡面惹
#給我來一份 #狂阿編

2016 Top 10給你選>> https://goo.gl/3kA5m1
提名投稿狂新聞>> https://goo.gl/lrVe2h",【獨家】寒酸！資策會尾牙餐　吃「百元」冷餐盒｜三立新聞台｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1166867470099945,2017-01-18 16:04:35,4,0,0,4,0,0,0,0,0
1021581417961885_1166832820103410,,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1166832820103410,2017-01-18 14:44:28,9518,268,24,8341,18,40,614,55,450
1021581417961885_1166104716842887,"🔥🔥🔥9x4x8x7 金北七爭霸賽🔥🔥🔥https://goo.gl/3kA5m1
2016 Top 10 現正票選中！新春特別節目由你來決定！
　
即時榜單快報：
No 1. 對決吧屁孩 絕對碾壓 68小於7
No 2. 誠實的市長 中肯伯柯伯伯
No 3. 療癒系8+9
　
投票、完整榜單 https://goo.gl/3kA5m1
#狂阿編 #投越多抽越多 #狂新聞原創文具組",[活動]9x4x8x7 金北七爭霸賽 | 卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1166104716842887,2017-01-17 17:33:00,947,31,9,877,7,3,60,0,0
1021581417961885_1166093323510693,不要給我貼標籤，大哥不需要選邊！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1166093323510693,2017-01-17 17:00:08,24100,474,91,20736,112,76,3167,2,7
1021581417961885_1165361153583910,"在此呼籲國民黨籍官員長官
發揮創意盡情揮灑好好表現

不然狂新聞要被說成藍媒惹....",,status,https://www.facebook.com/1021581417961885/posts/1165361153583910,2017-01-16 22:19:28,24106,518,266,19583,61,117,4324,9,12
1021581417961885_1165243043595721,"這肯定是秘書的兒子誤發啦 #狂阿編

2016 Top 10給你選>> https://goo.gl/3kA5m1
提名投稿狂新聞>> https://goo.gl/lrVe2h",委員應該是想表達.....婚姻是XX的墳墓｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1165243043595721,2017-01-16 19:57:08,3,0,0,2,0,0,0,1,0
1021581417961885_1165035306949828,"【0116】卡提諾狂新聞 #048 
　
※ 一定要看到最後，以免誤食姑婆芋
※ 不管怎樣，先分享好嗎？
※ 本週抽獎一樣是留言加分享，請見一樓
※ 超跑女神
※ 中華民國空軍國歌
※ 你為什麼要跳車！

[活動]9x4x8x7 金北七爭霸賽 年度Top 10你來選
https://goo.gl/FDI3fs
按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf

#卡提諾狂新聞 #94狂",【0116】卡提諾狂新聞 #048,video,https://www.facebook.com/1021581417961885/posts/1165035306949828,2017-01-16 14:53:14,79378,8586,21235,65140,349,344,12219,110,1216
1021581417961885_1165019943618031,即將更新。,,status,https://www.facebook.com/1021581417961885/posts/1165019943618031,2017-01-16 14:22:40,9080,252,13,7798,37,64,496,17,668
1021581417961885_1164550156998343,"強勢問鼎新科影帝 #狂阿編

2016 Top 10給你選>> https://goo.gl/3kA5m1
提名投稿狂新聞>> https://goo.gl/lrVe2h",真的不是普通的ㄎㄧ尢｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1164550156998343,2017-01-16 09:05:39,1,0,0,1,0,0,0,0,0
1021581417961885_1164814300305262,晨起一聲早，你上班我趕稿，世界多美好,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1164814300305262,2017-01-16 08:28:11,18827,382,40,15707,25,94,1420,86,1495
1021581417961885_1163978313722194,"【公告】兩則消息 一好一壞
　
1. 狂新聞週週抽獎活動正式開跑！
2. 真的很抱歉，不過本週一才更新。",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1163978313722194,2017-01-15 11:16:17,27793,839,166,19397,163,243,2437,220,5333
1021581417961885_1163146263805399,我來求救了，這禮拜有甚麼狂新聞題材嗎？,,status,https://www.facebook.com/1021581417961885/posts/1163146263805399,2017-01-14 14:22:54,19891,1451,55,16483,35,147,2407,49,770
1021581417961885_1163111567142202,我是習慣走右邊啦,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1163111567142202,2017-01-14 13:16:14,30367,1182,2011,27202,108,296,2752,2,7
1021581417961885_1162284357224923,"想看2016 Top 10別只是嘴！動手選！
https://goo.gl/3kA5m1
[活動]9x4x8x7 金北七爭霸賽

即日起~1/22(日)
抽 史上最狂文具組 x10

活動這裡走：https://goo.gl/3kA5m1
#投越多抽越多 #狂噓都能投 #狂阿編",[活動]9x4x8x7 金北七爭霸賽 | 卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1162284357224923,2017-01-13 18:00:13,1337,27,16,1247,6,4,80,0,0
1021581417961885_1162286450558047,"【0108】卡提諾狂新聞 #047  (無廣告重新上傳)
　
※ 重新上傳，不分享就割掉做中藥
※ 不管怎樣，先分享好嗎？
※ 諾貝爾獎人才輩出
※ 比86更強的只有87
※ UBIKE戰神參見
※ 好漢不提姑婆勇
※ 時間魔術師
※ 我要這鐵棒有何用
※ 標籤你身邊的中藥材吧！

#卡提諾狂新聞 #94狂",【0108】卡提諾狂新聞 #047,video,https://www.facebook.com/1021581417961885/posts/1162286450558047,2017-01-13 14:30:52,17445,924,1342,14903,71,155,2265,27,24
1021581417961885_1162279133892112,"【ㄎㄎ公告】
　
上週「0108 狂新聞」已下架。
　
為了觀看者舒適度
稍後將會重新上傳無廣告版本，謝謝各位的支持",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1162279133892112,2017-01-13 14:10:49,7613,126,18,7102,34,85,383,2,7
1021581417961885_1162158150570877,"師爺你給翻譯翻譯 #狂阿編
#蔣幹畫

提名投稿狂新聞>> https://goo.gl/lrVe2h",經典賽徵召旅美難 林宗成盼球員多旅日｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1162158150570877,2017-01-13 10:21:12,2,0,0,2,0,0,0,0,0
1021581417961885_1160766384043387,"被臉書大神刪掉第5次了....還好我這次有複製起來哼哼!!

直播影片的話就請大家去上一篇貼文看吧~~

得獎名單出爐啦!!!
94快速94狂~

【RK死騎小娃娃*5】
Dora Chang
葉沛辰
李穜
Yao Tsung Chang
Henry Yang

【RK食人妖精手機架*3】
Yu da Chen
Kuo Ting Ting
倪心怡

【RK雪怪娃娃(中)*2】
王浩宇
Yi Ching Chou

【RK妖魔娃娃(中)*2】
陳聖凱
Chin Chante

【RK召喚獸保溫瓶*1】
張文睿

【RK雪怪拖鞋*2】
蔡翰
陳詩苡

【美少女戰士R代月光水晶變身粉盒*3】
蔡詩蓓
Maddy Yang
Minnie Chiang

【庫洛魔法使封印權杖護唇膏及魔法書腮紅組*2】
Nancy Chang
廖翊君

【Razer 雷蛇 Kraken Pro 北海巨妖 專業版 黑*1】
Sin Yi Huang

【Razer 雷蛇 Kraken Pro 北海巨妖 專業版 綠*1】
詹榮

【Razer 雷蛇 Kraken Pro 北海巨妖 專業版 白*1】
Chen Ting Hung

【阿秋大肥鵝*2】
耿傳舜
黃弈修

【PHILIPS 32吋液晶顯示器*1】
朱志陽

【PHILIPS 43吋液晶顯示器*1】
林信宏

恭喜以上得獎者

由於參與人數過多，難免會遇到同名同姓的，所以得獎者在私訊粉絲團的時候，除了姓名電話地址之外，請附上當時留言的截圖，以利身分驗證~

請於1/14(六)18:00前私訊粉絲團，如果逾時，將會視為放棄資格，將機會讓給其他人

狂新聞是講誠信的，狂小編是很任性的

最後非常感謝各位狂粉的參與

未來也一定會有更多更好更狂的獎品等大家抽(只是你抽不到而已 ^.＜)",,status,https://www.facebook.com/1021581417961885/posts/1160766384043387,2017-01-11 23:24:57,6895,370,25,5797,27,47,120,513,391
1021581417961885_1160579074062118,"嗡 嘎貝囉 嘎木 莎哈 都變有穿衣服
這樣會了嗎？ #狂阿編 #法師近來可好

提名投稿狂新聞>> https://goo.gl/lrVe2h",假的！我的眼睛業障重啊！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1160579074062118,2017-01-11 18:47:08,4,0,0,4,0,0,0,0,0
1021581417961885_1160517184068307,開獎啦！,狂抽猛送第2集 開獎啦！,video,https://www.facebook.com/1021581417961885/posts/1160517184068307,2017-01-11 17:01:42,12648,9799,373,7621,409,250,726,319,3323
1021581417961885_1159616060825086,"兩台電視機今天到都貨了
先清空家裡放電視的位置

明天下午5點，直播抽獎！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1159616060825086,2017-01-10 14:30:36,30027,1010,206,28435,475,337,773,2,5
1021581417961885_1158960507557308,"躺著玩 坐著玩 趴著玩 還是GTA好玩 #狂阿編

提名投稿狂新聞>> https://goo.gl/lrVe2h",GTA真實上演｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1158960507557308,2017-01-09 19:50:04,3,0,0,3,0,0,0,0,0
1021581417961885_1158831020903590,"隨便啦，這則沒意義的貼文破1萬分享
　
【卡提諾狂新聞以後每集都抽獎】",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1158831020903590,2017-01-09 15:28:54,43277,678,10477,38373,111,224,4538,16,15
1021581417961885_1158085140978178,上傳中....,,status,https://www.facebook.com/1021581417961885/posts/1158085140978178,2017-01-08 19:38:56,10144,515,17,8358,41,68,686,22,969
1021581417961885_1158016624318363,"勇哥這次上榜了，可惜還是沒能拿第一

【7點前第一個猜出來第一名的我加碼一隻烤肥鵝】

( 以留言順序為主 )",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1158016624318363,2017-01-08 17:12:29,8019,592,16,7152,21,37,680,9,120
1021581417961885_1156928497760509,本週狂新聞延至週日晚餐吃水果前更新！,,status,https://www.facebook.com/1021581417961885/posts/1156928497760509,2017-01-07 12:05:12,16225,1019,30,12542,34,142,1352,113,2042
1021581417961885_1155217471264945,"【狂抽猛送】第二集 天堂Red Knights 震撼登場

沒有最狂只有更狂，顛覆你對抽獎的小氣印象

*有專屬給女粉絲的限定獎品唷！
*說送電視就送電視，絕對不豪洨 
*令人懷念的撥接聲音啊!!!!!
*最狂的抽獎影片，獎品別說你不愛
*背負著你們的期望跟老闆的絕望
*留言+分享才具有抽獎資格
*反正我是已經動員家族要來抽電視了
　
抽獎方式：留言並【公開】分享 
得獎公布日期:01/11 下午17:00
準時直播抽獎！
公平公正公開恭喜你！

【注意事項】
中獎者請在隔天中午12:00前私訊狂新聞粉絲團
告知FB暱稱、姓名、電話
不然你就掰掰啦獎品再捐出來抽到有為止

電視獎項需親臨台北狂新聞總部領取
( 加贈小編小禮物94狂 )

#卡提諾狂新聞 #狂抽猛送 #天堂RedKnight

別再複製貼上啦
附上天堂Red Knights 連結→https://goo.gl/KXMmQB
不用謝了!",【狂抽猛送】第二集 天堂Red Knights,video,https://www.facebook.com/1021581417961885/posts/1155217471264945,2017-01-05 19:05:31,123853,148852,178505,117101,1043,429,5235,22,23
1021581417961885_1155191917934167,"【狂抽猛送】第二集將在19:00點發布！

老闆看到獎品差點昏倒
還有讓少女心爆發的女粉絲限定獎品
最狂最多的獎品等你來抽！",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1155191917934167,2017-01-05 18:19:58,8148,2246,1351,7728,31,51,325,0,13
1021581417961885_1154967564623269,"就是這個光！就是這個光！ #狂阿編

感謝網友 妖秀哥 投稿

提名投稿狂新聞>> https://goo.gl/lrVe2h",逆向沒再怕的｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1154967564623269,2017-01-05 12:12:00,1,0,0,1,0,0,0,0,0
1021581417961885_1154966967956662,"原來姑婆芋的毒素會侵入大腦，國勇本週想拿冠軍?

提名投稿狂新聞>> https://goo.gl/lrVe2h",駁例休三輸！　徐國勇稱「物質不滅」｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1154966967956662,2017-01-05 11:14:49,1,0,0,1,0,0,0,0,0
1021581417961885_1154268898026469,"老ㄟ 今晚呷三寶飯喔 #狂阿編

感謝網友 @Cin Sian Ceng 提供

提名投稿狂新聞>> https://goo.gl/lrVe2h",差點去喝孟婆湯 快轉1:20｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1154268898026469,2017-01-04 18:36:57,4,0,0,4,0,0,0,0,0
1021581417961885_1154121208041238,,60萬粉絲 達成,photo,https://www.facebook.com/1021581417961885/posts/1154121208041238,2017-01-04 14:08:00,17804,155,4,16841,89,99,495,5,275
1021581417961885_1154034928049866,"捕獲野生狂戰車！
　
感謝網友 【八里洪金寶】 Griffin Chen 提供",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1154034928049866,2017-01-04 11:48:12,19165,218,222,16765,51,157,2188,2,2
1021581417961885_1154008721385820,"各位魯魯水水大家好
　
明天有可能就要更新
地表最狂的抽獎影片
【狂抽猛送】的第二集了
　
你們有想要什麼獎品的，讓你們許個願吧！

　
車子房子馬子的就不用想了，大白天的不要作夢。",,status,https://www.facebook.com/1021581417961885/posts/1154008721385820,2017-01-04 11:03:17,4956,405,12,4530,33,22,356,3,12
1021581417961885_1153274198125939,,68.media.tumblr.com,link,https://www.facebook.com/1021581417961885/posts/1153274198125939,2017-01-03 16:10:39,5897,452,321,3921,41,92,1121,23,699
1021581417961885_1153086528144706,"2017最新款越野廂型車 #狂阿編
#94硬94狂

提名投稿狂新聞>> https://goo.gl/lrVe2h",他他他 就這樣硬上了！！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1153086528144706,2017-01-03 10:18:55,2,0,0,2,0,0,0,0,0
1021581417961885_1152404318212927,"【0102】卡提諾狂新聞 #046

※ 抱歉小編重感冒腦子打結，不好笑請多包涵
※ 片頭廣告比較好笑...
※ 多分享積陰德 別罵小編積口德
※ 片尾有玉琳哥唷 ~
※ 後天會推出新的狂抽猛送【要送電視】
※ 我要去看醫生了大家新年快樂
※ 小編明天生日所以今天不要罵我拜託",【0102】卡提諾狂新聞 #046,video,https://www.facebook.com/1021581417961885/posts/1152404318212927,2017-01-02 17:58:15,46438,2041,4811,40001,182,213,5959,24,59
1021581417961885_1152379421548750,狂新聞6點準時更新唷！,狂新聞6點準時更新唷！,video,https://www.facebook.com/1021581417961885/posts/1152379421548750,2017-01-02 17:04:34,9297,376,52,7954,27,71,718,7,520
1021581417961885_1151327101653982,"2017年，我們要做一些不一樣的事
　
由於行政院發言人徐國勇誤食姑婆芋
本周狂新聞首度移至周一晚飯前更新
　
祝大家新年愉快！
Happy New Year！

[ 以下不開放攻擊性留言 ]",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1151327101653982,2017-01-01 13:58:04,12502,943,75,8605,33,119,1428,76,2241
1021581417961885_1151300854989940,"你們先不要管今天會不會更新了
2017在卡提諾狂新聞的這個舞台

給我滿滿的 皮~卡~丘~吧",,status,https://www.facebook.com/1021581417961885/posts/1151300854989940,2017-01-01 13:22:52,17828,1165,21,14900,41,83,1302,35,1467
1021581417961885_1150791568374202,教練 我想打籃球 #狂阿編,籃球阿伯就是要打｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1150791568374202,2017-01-01 01:36:30,0,0,0,0,0,0,0,0,0
1021581417961885_1149770961809596,"預祝新年快樂，好消息壞消息各一個
　
好消息是明年第一天就能看到狂新聞
壞消息是今年的最後一天沒有狂新聞
　
本週狂新聞2017年才會更新

#單身狗
#標籤人的時候到了",新年快樂,video,https://www.facebook.com/1021581417961885/posts/1149770961809596,2016-12-31 11:21:14,34063,1549,2263,27207,130,118,4490,429,1689
1021581417961885_1149566568496702,"三寶之王 狂中之狂 #狂阿編
#其實有點過譽了

感謝狂民 ZEROERICA 投稿

提名投稿狂新聞>> https://goo.gl/VXz5v2",三寶中的三寶菁英｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1149566568496702,2016-12-30 18:21:41,0,0,0,0,0,0,0,0,0
1021581417961885_1148539631932729,"單兵攻擊至此遭敵砲擊且滴答不停，且空氣中帶有濃厚鳥屎味，試問單兵如何處置？ #狂阿編

提名投稿狂新聞>> https://goo.gl/VXz5v2",自然的藝術｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1148539631932729,2016-12-29 18:05:11,0,0,0,0,0,0,0,0,0
1021581417961885_1147602275359798,,卡提諾狂新聞's cover photo,photo,https://www.facebook.com/1021581417961885/posts/1147602275359798,2016-12-28 17:09:23,8699,106,81,7508,76,19,1093,0,3
1021581417961885_1147602048693154,,卡提諾狂新聞,photo,https://www.facebook.com/1021581417961885/posts/1147602048693154,2016-12-28 17:08:55,11141,211,8,10621,120,31,351,1,17
1021581417961885_1147547655365260,君不君 臣不臣 壘球場不壘球場 #狂阿編,高雄中學最狂壘球場｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1147547655365260,2016-12-28 15:17:09,1,0,0,1,0,0,0,0,0
1021581417961885_1146186172168075,"面壁中 旁邊還位置 #狂阿編
#這種好康肯定要分享 #標準深夜福利

提名投稿狂新聞>> https://goo.gl/VXz5v2",設計越來越大膽?!｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1146186172168075,2016-12-26 23:23:25,0,0,0,0,0,0,0,0,0
1021581417961885_1146065662180126,不能做壞事 佛祖在看喔 #狂阿編,買到這層樓的屋主　打開窗戶要跟祂對看｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1146065662180126,2016-12-26 20:35:12,0,0,0,0,0,0,0,0,0
1021581417961885_1145112402275452,"【1225】卡提諾狂新聞 #045
※ 請大家都安裝高清行車紀錄器
※ 巴洛克式華麗白眼
※ 元首初次來狂新聞客串啦
※ 遊戲BOY 馬殺她術!!!!!
※ 看看廣告你我都幸福

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞1～45全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂",【1225】卡提諾狂新聞 #045,video,https://www.facebook.com/1021581417961885/posts/1145112402275452,2016-12-25 19:21:39,55825,2953,10449,46149,549,119,8975,16,17
1021581417961885_1145019315618094,"今天一定會更新，幾點我也不知道
加入狂新聞的賴，更新會即時通知",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1145019315618094,2016-12-25 16:41:54,6685,428,14,5130,15,64,552,31,893
1021581417961885_1144412935678732,聖誕快樂！,聖誕快樂！,video,https://www.facebook.com/1021581417961885/posts/1144412935678732,2016-12-25 01:18:15,23154,1115,1442,19116,83,67,2527,1044,317
1021581417961885_1144369935683032,"保外就醫效果好
下聯怎麼接 #狂阿編",陳幸妤診所開幕 陳水扁致詞感謝馬英九｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1144369935683032,2016-12-25 00:24:41,0,0,0,0,0,0,0,0,0
1021581417961885_1143926919060667,"平安夜一個人渡過心裡好難受
療傷一天狂新聞延至週日更新",,status,https://www.facebook.com/1021581417961885/posts/1143926919060667,2016-12-24 11:58:00,21183,796,37,16557,47,139,2126,176,2138
1021581417961885_1143289139124445,"做愛心必須分享，我先買一組樂高

從分享貼文裡抽一個送！

~",搞什麼玩,video,https://www.facebook.com/1021581417961885/posts/1143289139124445,2016-12-23 18:12:20,1363,79,0,1261,9,17,75,0,1
1021581417961885_1143218009131558,"張開雙手變成翅膀守護你~

#標籤人的時候到了
#單身狗",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1143218009131558,2016-12-23 15:39:23,17746,738,331,15444,44,56,1528,636,38
1021581417961885_1143104665809559,,藍勾勾 IN THE HOUSE!!,link,https://www.facebook.com/1021581417961885/posts/1143104665809559,2016-12-23 11:42:00,15608,293,10,14347,74,79,799,6,303
1021581417961885_1142500865869939,白車駕駛想上車 #狂阿編,無敵大迴旋又見傳人｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1142500865869939,2016-12-22 18:19:01,0,0,0,0,0,0,0,0,0
1021581417961885_1140612699392089,"70年代經典舞步再現！ #狂阿編
#SaturdayNightFever

投稿提名狂新聞 https://goo.gl/FhDHxQ",差點又要起飛了｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1140612699392089,2016-12-20 18:06:01,0,0,0,0,0,0,0,0,0
1021581417961885_1140408339412525,惡搞圖蓋樓啦！最有創意的我會送禮物！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1140408339412525,2016-12-20 11:59:57,9120,525,123,7960,13,44,1099,1,3
1021581417961885_1139696479483711,陰謀論,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1139696479483711,2016-12-19 18:13:46,23274,273,438,18307,102,77,4780,5,3
1021581417961885_1139682056151820,"這絕對是... #狂阿編
#銅鋰鋅",護國神板發威啦！！！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1139682056151820,2016-12-19 17:43:54,11041,442,394,8567,55,261,2129,11,18
1021581417961885_1138857416234284,"【1218】卡提諾狂新聞 #044
※ 史上最久片長
※ 好多行車紀錄器
※ 內有很多髒話請酌量觀看
※ 廣告費等於律師費
※ 誠徵律師
※ 感覺這一集一定會被吉
※ 超絕極限冷酷煞車！
按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞1～44全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂",【1218】卡提諾狂新聞 #044,video,https://www.facebook.com/1021581417961885/posts/1138857416234284,2016-12-18 20:10:49,69507,5553,14211,57966,645,241,10585,14,56
1021581417961885_1138821449571214,8點7分更新，請勿再來信，拜託...,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1138821449571214,2016-12-18 19:08:45,13859,575,57,11529,35,63,1317,21,894
1021581417961885_1138754526244573,"不要急不要慌，想想明天就要上班了
先好好吃頓飯，吃完狂新聞就更新了",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1138754526244573,2016-12-18 16:49:13,13816,678,35,10870,25,82,923,106,1810
1021581417961885_1138257859627573,要你命三千 最新大腕！無敵三寶飯！ #狂阿編,無敵大迴旋！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1138257859627573,2016-12-18 11:00:12,0,0,0,0,0,0,0,0,0
1021581417961885_1138565349596824,,卡提諾狂新聞,photo,https://www.facebook.com/1021581417961885/posts/1138565349596824,2016-12-18 10:56:02,26107,645,68,20302,58,155,3270,65,2257
1021581417961885_1137742379679121,抱歉忘記禮拜六了，我們明天見！,,status,https://www.facebook.com/1021581417961885/posts/1137742379679121,2016-12-17 13:10:36,18164,881,27,13965,35,147,1886,65,2066
1021581417961885_1135687219884637,"12/15 維基百科逛逛樂

逛維基百科逛到下班，沒意義的直播",12/15 維基百科,video,https://www.facebook.com/1021581417961885/posts/1135687219884637,2016-12-15 17:54:10,2459,568,12,1737,39,54,272,13,344
